mz	intensity	present	rsd	present_flag	rsd_flag	flags
143.070248212	4958.12955729	3	9.75410425514	1	1	1
143.085490744	6200.79345703	3	8.14675655631	1	1	1
143.105354363	1760.40637207	2	8.11607233188	1	1	1
143.105890387	7331.7117513	3	5.87648474801	1	1	1
143.106624506	32960.3235677	3	3.88350200461	1	1	1
143.107308495	1827.77075195	1	nan	0	0	0
143.125970386	3699.80843099	3	4.42309513813	1	1	1
143.162328235	1583.07733154	2	4.31530632581	1	1	1
144.065473861	1687.5847168	1	nan	0	0	0
144.08000062	2166.14790853	3	7.63169782788	1	1	1
144.080734908	8697.02929688	3	4.85104806525	1	1	1
144.101862967	4508.56632487	3	11.8848581168	1	1	1
144.109947964	1728.06730143	3	7.23793847219	1	1	1
144.138263155	2784.61682129	3	23.9642418811	1	0	0
144.980062651	1637.49511719	1	nan	0	0	0
144.980775133	6537.38769531	3	11.6908132313	1	1	1
145.046346506	1668.87845866	3	7.75300723463	1	1	1
145.047091192	7286.17366536	3	9.13314955768	1	1	1
145.049503072	3142.48498535	3	47.9604402851	1	0	0
145.064748506	1808.24212646	2	13.619146865	1	1	1
145.100412357	2523.24365234	3	6.12450331062	1	1	1
145.101125679	12955.9436849	3	10.1168829822	1	1	1
145.122265377	5031.48323568	3	17.8375275015	1	1	1
146.995703887	1688.8717041	1	nan	0	0	0
146.99645056	5799.56038411	3	12.8671563618	1	1	1
147.044011919	2129.75317383	2	2.08144260042	1	1	1
147.079634119	1801.54182943	3	21.4696015933	1	0	0
147.080407926	8813.91259766	3	12.4365514838	1	1	1
147.116056313	1835.05053711	1	nan	0	0	0
